"audit_sha","path","domain","extension","bytes","wc_line_equivalent","sha256","ast_function_nodes","static_relative_imports","missing_relative_imports","missing_specifiers","coverage_instrumented","statement_pct","branch_pct","function_pct","line_pct","direct_test_importer_count","direct_test_importers"
"fd5866d2580127142e46b58848da2471488f70c0","src/camera/perception-sampler.mjs","camera",".mjs","478","19","e0800383c6d8faf77116350f6de7151bb4cc1a0b6c226edc452c010841f0507f","3","0","0","","true","90.91","85.71","100.00","90.00","1","tests/perception-sampler.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/camera/shared-camera-runtime.mjs","camera",".mjs","3253","98","5e7dd0c606275b4bffb2c3a6a91ddc170371b7b1ec9686673210f09c2ed1ecee","20","1","0","","true","64.79","51.85","55.00","73.33","1","tests/shared-camera-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/chat-media-handler.mjs","chat",".mjs","2013","30","99a96153dc44c5753a3b9357049052a256761642ecbcd91baf936a3be424fa2a","2","0","0","","true","94.12","94.44","100.00","93.75","1","tests/chat-media-handler.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/media-assembler.mjs","chat",".mjs","5396","102","09c27807bfe1f6958e0c32f151f09bd5a2b97be7db6ff44e79c109ff7338049f","8","0","0","","true","84.29","78.79","87.50","98.00","4","tests/chat-media-handler.test.mjs;tests/chat-server.test.mjs;tests/media-assembler.test.mjs;tests/media-chunker.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/media-chunker.mjs","chat",".mjs","3027","72","292823a5c2f7e36d524e456f598988b195360dc8151dfd5861b776f0fbd7e82d","4","1","0","","true","96.00","88.89","100.00","100.00","2","tests/chat-media-handler.test.mjs;tests/media-chunker.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/media-perception.mjs","chat",".mjs","5351","112","45dc99df69d68a73088aa59c0202da7f2265d6132b965108f4723e156ef06fab","8","0","0","","true","92.59","81.67","87.50","93.75","1","tests/chat-media-perception.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/media-purge.mjs","chat",".mjs","2541","65","b7332b1b9b4938292b2a9f3a17f660106ddbf6922d74e1ccb0e25533f53952d1","4","0","0","","true","93.75","79.17","75.00","93.33","1","tests/media-purge.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/media-store.mjs","chat",".mjs","2400","52","d6ab7cdd5b38ff0fe7f4499f37b018a3ff528aaabc988de749918e71b4b33273","4","1","0","","true","90.63","71.43","100.00","92.59","1","tests/media-store.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/chat/voice-transcriber.mjs","chat",".mjs","2795","54","9c7e9e5cf71a4c4413a08d52a69859f60f9e5e0bafdf841bb428a041eb6e49a4","5","0","0","","true","100.00","93.10","100.00","100.00","1","tests/voice-transcriber.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-action-normalizer.mjs","code",".mjs","6312","162","64d92a1e46e40676084cfab8617f79c216d76debeba392af079633902fc7fdbc","8","0","0","","true","79.17","74.49","87.50","80.72","1","tests/code/code-action-normalizer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-context-window.mjs","code",".mjs","5726","144","1a9d90a44e5ce4d05cecfa96d9f529b20b840d39dd774a6010a6c8845eff1b0b","26","0","0","","true","95.70","85.19","92.31","95.65","1","tests/code/code-context-window.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-orchestrator.mjs","code",".mjs","7713","179","0e36cc02c05e813ce1dd9b91e3d96e258338cb7534267925116ff9ddc566fbb9","10","1","0","","true","89.25","74.29","70.00","94.74","1","tests/code/code-orchestrator.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-personality.mjs","code",".mjs","5884","108","7dfce77098bc1163f66672afd31c4d411a85e1113f2cb0dd8c8c038eb20b118b","10","0","0","","true","94.12","77.01","90.00","96.36","2","tests/code/code-orchestrator.test.mjs;tests/code/code-personality.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-safety-policy.mjs","code",".mjs","5784","153","8e89737611a071362bc528435fea4ea340f814a90577475b737306c691ec3806","12","0","0","","true","90.16","74.65","100.00","96.00","2","tests/code/code-orchestrator.test.mjs;tests/code/code-safety-policy.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-services.mjs","code",".mjs","7394","161","9a948b7c1c4e1f940fe2d4c1458b0df84d63b58528b7ba20b3f917bb70f44922","17","26","0","","true","72.31","61.11","23.53","71.43","1","tests/code/code-services-real-project.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/code-verifier.mjs","code",".mjs","4819","99","75fe5509538a43b2ae2c9adb47e2ec193fdfcf4162da8bdf8ebc6f57744ae481","11","1","0","","true","96.30","88.00","100.00","97.87","1","tests/code/code-verifier.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/editing/code-formatter.mjs","code",".mjs","1917","39","f358ed70a8b415605dc25aa04f4bf6bd920dd6e03d66bc1fcc93b9f18b8b50fc","3","0","0","","true","100.00","87.88","100.00","100.00","1","tests/code/editing-toolchain.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/editing/diff-engine.mjs","code",".mjs","8655","226","2b7494ea0e569a644c4b4626ce98326809c78f01bd28ed479cad672bce13a7fd","23","0","0","","true","98.71","88.54","95.65","100.00","4","tests/code/code-verifier.test.mjs;tests/code/diff-engine.test.mjs;tests/code/patch-applier.test.mjs;tests/code/refactor-workspace.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/editing/file-backup.mjs","code",".mjs","1899","53","90b0f3556215c9bd4d2e645a3cbca6d4687513ef1d334bd3815ff1817737544e","7","0","0","","true","100.00","100.00","100.00","100.00","4","tests/code/diff-engine.test.mjs;tests/code/file-backup.test.mjs;tests/code/patch-applier.test.mjs;tests/code/refactor-workspace.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/editing/lint-runner.mjs","code",".mjs","2162","56","d58058cfcb5bdc10ccb7f428216f8ccfb3d3f1da9a6852b5e0534b8e128d1b03","4","0","0","","true","85.71","72.22","100.00","100.00","1","tests/code/editing-toolchain.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/editing/patch-applier.mjs","code",".mjs","4062","92","3d26322d7f74eb47231644dc1c81249f9b0a09b1b212bcdad6b95e05733ef7e3","13","0","0","","true","94.64","91.67","76.92","97.78","2","tests/code/patch-applier.test.mjs;tests/code/refactor-workspace.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/editing/refactor-workspace.mjs","code",".mjs","3660","93","a5a112b7ff43c879b2d9b7ae8d55f4db48aac57a53cd308931e9bf3864baefea","11","0","0","","true","91.67","87.50","72.73","97.67","1","tests/code/refactor-workspace.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-branch-guard.mjs","code",".mjs","2896","66","0c76614eef4362d8ef62710abfe0be95e0beb56a206172c4277252fb17b2a0b3","7","0","0","","true","97.14","84.85","100.00","100.00","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-client.mjs","code",".mjs","4524","104","4ccf6de9249e30e4db5d41b2f4787d192344664cbf7279ce73ddc75dae1ee9cc","19","0","0","","true","79.37","81.03","68.42","88.24","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-commit.mjs","code",".mjs","1906","51","3b59e774b8e4350bef1660587f949d0d695779d2c879e805be788806c3eca383","3","0","0","","true","95.00","81.82","100.00","100.00","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-diff.mjs","code",".mjs","1225","38","fcb0a22cbd1a1a586a8e35fdd0d3ff99177cc0ea0902866d16f49a5f71cab19b","5","0","0","","true","92.00","88.00","100.00","100.00","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-hook-post-commit.mjs","code",".mjs","1950","48","a85519fbb0e6ff63aeb9a808a5c77bb864aa5e1b9818bbc5137794455ba832f6","2","0","0","","true","85.71","86.21","100.00","84.21","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-log.mjs","code",".mjs","2244","61","32ff7903b205aa7ad7c46e38a1fa8f4e100102dd01a250805c389bdb8b2add93","7","0","0","","true","88.57","67.57","100.00","100.00","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/git/git-status.mjs","code",".mjs","2085","57","94c1e0ef36b20613d97ea35678b6b02fd0afc8e1663c0f58a9cd4fd0f003fe80","3","0","0","","true","93.33","81.82","100.00","96.00","2","tests/code/git-modules.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/ast-parser.mjs","code",".mjs","8076","196","65d216d9dff117c4941a8f97a71290dbcd2dc9995affcc393db51ae9787cf062","23","0","0","","true","100.00","89.69","100.00","100.00","8","tests/code/ast-parser.test.mjs;tests/code/code-review.test.mjs;tests/code/code-semantic-search.test.mjs;tests/code/code-verifier.test.mjs;tests/code/codebase-indexer.test.mjs;tests/code/patch-applier.test.mjs;tests/code/refactor-workspace.test.mjs;tests/code/test-generator-sandbox.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/call-graph.mjs","code",".mjs","3855","118","03d65ac65511ed12ed4c715951c35f3238b92f331078039c777eb72590f82c9a","11","0","0","","true","100.00","93.18","100.00","100.00","4","tests/code/call-graph.test.mjs;tests/code/change-impact-analyzer.test.mjs;tests/code/code-semantic-search.test.mjs;tests/code/codebase-indexer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/change-impact-analyzer.mjs","code",".mjs","2265","54","f494035ffc1b2adbea97425b0a12ff522252aea65b2a2c1bb98b729f5ac183af","5","0","0","","true","100.00","100.00","100.00","100.00","1","tests/code/change-impact-analyzer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/code-semantic-search.mjs","code",".mjs","6234","157","16a966cc53cdb440bcb731818227b88d3fd3f67db356b6b054636a07350aeced","16","0","0","","true","94.12","79.52","93.75","98.82","1","tests/code/code-semantic-search.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/codebase-indexer.mjs","code",".mjs","8080","207","83a309df95f54c6515b7321075de32450575d3a0bfd2d66b77fd932985db8eaa","26","0","0","","true","93.22","92.86","96.15","93.88","1","tests/code/codebase-indexer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/dependency-graph.mjs","code",".mjs","4476","118","9a0b70f3ac2a9d8de502cdb9f49770c72410d174b59aed5362e9ae97bb5eff76","17","0","0","","true","98.89","84.09","100.00","100.00","4","tests/code/change-impact-analyzer.test.mjs;tests/code/codebase-indexer.test.mjs;tests/code/dependency-graph.test.mjs;tests/code/refactor-workspace.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/gitignore-matcher.mjs","code",".mjs","3651","82","b5c9d572772e694d729583347510eb60c031e5612c4479cf2c6edb72dae06c78","4","0","0","","true","92.16","86.05","100.00","97.44","1","tests/gitignore-matcher.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/project-context-loader.mjs","code",".mjs","5845","134","5d48ecc5ac4608bf323ef71c90d77aba709d2aaebb4778fce4577947ae0a005e","24","0","0","","true","97.10","98.15","100.00","96.67","1","tests/code/project-context-loader.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/intelligence/symbol-index.mjs","code",".mjs","2380","68","457cb961b7902278d88e6c11c41bfac781a2e3ee8f2695bc76439d124d868863","14","0","0","","true","100.00","91.18","100.00","100.00","5","tests/code/change-impact-analyzer.test.mjs;tests/code/code-semantic-search.test.mjs;tests/code/codebase-indexer.test.mjs;tests/code/symbol-index.test.mjs;tests/code/test-generator-sandbox.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/planning/code-plan-evaluator.mjs","code",".mjs","3787","83","cf0f9842292374e1c6ed297392aae862572e72a58ac6aed13108de10c34e227b","4","0","0","","true","85.11","77.50","100.00","95.12","1","tests/code/code-plan.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/planning/code-plan-store.mjs","code",".mjs","2949","81","f0d0440b4220bd6e69a18163c8bb07b2e3646ba590cf5a4baa23989ee348621c","17","0","0","","true","94.64","92.00","94.12","97.78","1","tests/code/code-plan.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/planning/code-plan.mjs","code",".mjs","6317","134","fa5941b459a9db254ef43d3be3a1a4190f5ec4925cbc271d4785980ef5b99068","39","0","0","","true","84.95","82.76","79.49","88.24","1","tests/code/code-plan.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/providers/code-adapter-core.mjs","code",".mjs","3098","74","ba6433c0b91a1af8f9d4b18fca0f55a5e1e614180368c0e2bb1e8b8719c40468","5","0","0","","true","96.15","71.74","100.00","95.45","1","tests/code/code-providers.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/providers/code-provider-router.mjs","code",".mjs","5474","131","5b13cd7086f7e1ab7bbe3987ab87d98b2cfdbc166a36e90a06e39bfec04754fc","20","0","0","","true","98.41","87.95","100.00","100.00","1","tests/code/code-providers.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/providers/deepseek-coder.mjs","code",".mjs","621","13","5c823b6b5422e1285e8830e0ca862bcdb2621a2d8152a9a271f9e5c7c4f04aee","1","1","0","","true","100.00","100.00","100.00","100.00","1","tests/code/code-providers.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/providers/gemini-code.mjs","code",".mjs","517","12","191b85921dbecaf54d034929c9d7f7defbfb0898fe301047b45ec7db67df923c","1","1","0","","true","100.00","100.00","100.00","100.00","1","tests/code/code-providers.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/providers/lmstudio-code.mjs","code",".mjs","623","15","82e27471f0176fbdf1d14f442ae25834a1c0535b1579f7487430ae4a421e00e5","1","1","0","","true","100.00","100.00","100.00","100.00","1","tests/code/code-providers.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/providers/openrouter-code.mjs","code",".mjs","635","15","3575d7eb6200769b02ad9e129a8f715a07e26a00701774ed7327463ea449df39","1","1","0","","true","100.00","100.00","100.00","100.00","1","tests/code/code-providers.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/review/code-reviewer.mjs","code",".mjs","6497","167","e8d0356361a5e2906ff3c9b1a1ab14123331a152db882d86506c1fc9c541761b","10","0","0","","true","88.57","78.87","100.00","100.00","1","tests/code/code-review.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/review/security-scanner.mjs","code",".mjs","4391","79","7ba704404eef697ed2692f55f2245f1048ab9d94f4af39885b3652c62eb9d895","8","0","0","","true","96.88","94.44","100.00","100.00","2","tests/code/code-review.test.mjs;tests/code/code-verifier.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/review/style-checker.mjs","code",".mjs","3440","92","878dba12f5ff5519d0097d1802f76ef87b9bdf9cdb1899b637af058a6bb7abb9","3","0","0","","true","93.55","90.00","100.00","100.00","1","tests/code/code-review.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/run-command.mjs","code",".mjs","1682","40","70a533aaa3ea9d04644281d1aa9d2c48e63b87ec8f768b81b419aa1f33124321","5","0","0","","true","100.00","83.87","100.00","100.00","2","tests/code/editing-toolchain.test.mjs;tests/code/git-real-repo.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/testing/coverage-analyzer.mjs","code",".mjs","2381","69","5c84ca266be120283da868cb931ca93b10f61a50d3f17b5093ef7443813c6165","7","0","0","","true","90.32","76.19","100.00","100.00","1","tests/code/test-toolchain.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/testing/sandbox-test-runner.mjs","code",".mjs","3261","74","2339ef5f41bf8b549e2e87f1f8f94985a6cc6cf2ccfc65722e89729044905381","4","1","0","","true","88.89","80.00","75.00","88.89","1","tests/code/test-generator-sandbox.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/testing/test-generator.mjs","code",".mjs","4523","102","c10d497870c68f0ad33aebe005a6a07bb86c7640d95fc209928ac1509631e079","14","0","0","","true","82.35","70.21","85.71","85.71","1","tests/code/test-generator-sandbox.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/testing/test-loop.mjs","code",".mjs","4681","105","66ba4a121ed175c695f531fa0805e53cf0d642db2b9c89fc4f4b53b842cd4f69","4","0","0","","true","95.45","87.50","100.00","97.50","1","tests/code/test-loop.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/testing/test-parser.mjs","code",".mjs","2640","73","ec6b9f756eb601a267767f7770e9a409800a0574885d4f74f763b8c7a7e06c92","1","0","0","","true","100.00","82.35","100.00","100.00","1","tests/code/test-toolchain.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/code/testing/test-runner.mjs","code",".mjs","5721","134","99de20dc883abfa389d3479b42bafda50b210d257b48e89b32ddc174d80d80d3","21","1","0","","true","85.71","81.03","80.95","89.09","1","tests/code/test-toolchain.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/config.mjs","config.mjs",".mjs","2448","52","4961e1ae2a7bd08c859129fa4346a8f1016820a1ca69df5a2b33c421b32cfb39","3","1","0","","true","88.89","90.20","100.00","88.89","2","tests/config.test.mjs;tests/config.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/config/config-schema.mjs","config",".mjs","7722","160","7b5412df784cb38b26d7add02428b920b9a767ec9c55ba1eb2a3f0cdd46a2ab9","9","0","0","","true","91.11","95.70","100.00","91.89","1","tests/config-schema.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/config/config-service.mjs","config",".mjs","3710","82","42430b65082141ec846451f9d30fcd4e554c5d9ab5b593ba98d22de67926a141","8","1","0","","true","90.48","78.95","100.00","100.00","2","tests/config-service.test.mjs;tests/settings-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/config/env-document.mjs","config",".mjs","3257","81","1142671e8a08f06ee95df50720307d7f3b9f939a4f20aa486f2149a91c23d265","9","0","0","","true","88.71","78.18","88.89","96.08","1","tests/env-document.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/connector-installer.mjs","connectors",".mjs","2980","66","fd062d954d31ef2aa67b8ecc66d0eb532a6e6a64c5387c736fd730c2c1c631ce","6","1","0","","true","87.23","78.05","83.33","94.44","4","tests/connector-installer.test.mjs;tests/connector-version-service.test.mjs;tests/extensions-ui-contract.test.mjs;tests/integration/v4-security-boundaries.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/connector-manifest.mjs","connectors",".mjs","2897","69","b226a6c96bd45a161a425e05e4426a28c9f51623d0e5ffd69c92acbb24bce708","6","0","0","","true","97.44","90.00","100.00","100.00","1","tests/connector-manifest.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/connector-registry.mjs","connectors",".mjs","1695","45","5a5c3e7abeb1cf556549cd2963be62fc5fa9e13ae0eea2b3c1df3abca0bfa484","9","0","0","","true","81.82","85.00","66.67","84.21","4","tests/connector-version-service.test.mjs;tests/declarative-connector-runtime.test.mjs;tests/extensions-ui-contract.test.mjs;tests/integration/v4-security-boundaries.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/connector-revocation-service.mjs","connectors",".mjs","2742","49","7ab798a235137a63abc28027aedf9d7c373485d3e23c1000fa872e0e6ec84b05","7","1","0","","true","88.24","70.00","100.00","92.00","3","tests/connector-version-service.test.mjs;tests/extensions-ui-contract.test.mjs;tests/integration/v4-security-boundaries.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/connector-version-service.mjs","connectors",".mjs","5742","116","f9960232241c58e950273a91e20d7a327f98a979f40e9ef5b0c23effaf115002","13","0","0","","true","87.30","83.33","92.31","92.00","3","tests/connector-version-service.test.mjs;tests/extensions-ui-contract.test.mjs;tests/integration/v4-security-boundaries.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/connector-worker.mjs","connectors",".mjs","1831","42","8b16c60ae1dd60a3e661c12abdf420760e7db79d3a5c12ff584dcccf19773827","7","0","0","","true","84.00","64.29","100.00","84.21","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/dependency-scanner.mjs","connectors",".mjs","2551","49","aa1c59b58fff4bbd2a8a210ab3e0d8914b5ca23137a23f2994c556ebd740d40f","4","0","0","","true","88.46","65.52","100.00","87.50","1","tests/domain-providers-composition.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/publisher-trust-store.mjs","connectors",".mjs","2987","63","ddc4ed1f3c97b5057d57675914d0e8653495634dfafc3a59f13da066b74c9b59","9","0","0","","true","66.67","66.67","77.78","79.17","4","tests/connector-installer.test.mjs;tests/connector-version-service.test.mjs;tests/extensions-ui-contract.test.mjs;tests/integration/v4-security-boundaries.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/runtimes/isolated-code-runtime.mjs","connectors",".mjs","2298","51","51855e092e97a80124d8e98e99fff93b8c5c9e5c45445e04eecda4fee7cac77c","6","1","0","","true","85.71","75.00","100.00","83.33","1","tests/isolated-code-connector.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/runtimes/local-adapter-runtime.mjs","connectors",".mjs","2657","63","738663ccd481335e5481b1037b50f8e9046e42af1e71f1df22c634bed378c447","11","0","0","","true","55.88","54.55","54.55","70.37","1","tests/declarative-connector-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/runtimes/mqtt-runtime.mjs","connectors",".mjs","2905","67","3d4ec2c58a5bc91fc6113d4546e2f502084b34b9dea3b178e832f25e91ef2eff","11","0","0","","true","53.33","51.85","63.64","65.71","1","tests/declarative-connector-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/runtimes/rest-runtime.mjs","connectors",".mjs","2718","68","787a9fadf6b9533cea4a089e215a284950bfbf7a4be211384e882033d951de1c","11","0","0","","true","77.78","64.00","90.91","94.29","1","tests/declarative-connector-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/connectors/zip-inspector.mjs","connectors",".mjs","4110","95","c0ff8a435ca22da8d6c2fafd1ba06ceedc75c6d393d2228b7a9902846486481a","6","0","0","","true","80.00","69.23","83.33","82.22","1","tests/domain-providers-composition.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/chat-binary-codec.mjs","contracts",".mjs","2792","71","65e47e1e03f0ebfa0368fe57acdac0a2baf13c46849108a1b4282c34c305f50b","7","0","0","","true","100.00","100.00","100.00","100.00","1","tests/chat-binary-codec.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/chat-payload.mjs","contracts",".mjs","4929","90","928b63a50b1bebe788d32d99deaf7443600be8933467327c3742c329ac16f26a","4","0","0","","true","86.67","81.08","100.00","100.00","4","tests/chat-payload-codec.test.mjs;tests/chat-server.test.mjs;tests/chat-server.test.mjs;tests/media-chunker.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/chat.mjs","contracts",".mjs","4487","86","67ee428a33cbe1f339cb43b840bc49d1d92044258d6b8a210aa09714f92fc9c6","9","0","0","","true","93.94","89.47","88.89","96.67","2","tests/chat-crypto.test.mjs;tests/native-chat-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/claims.mjs","contracts",".mjs","1374","54","6c22135597f0c05242ff96e5bca0d2ced9aa8ad34bae982b47d753e46f3852d8","3","0","0","","true","100.00","100.00","100.00","100.00","1","tests/contracts.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/envelope.mjs","contracts",".mjs","1747","52","50dffdf7c349ffe5997dbc9e8f6a5dfda56a23fec860ed24da355e4063ffb52e","3","0","0","","true","100.00","100.00","100.00","100.00","1","tests/contracts.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/event-id.mjs","contracts",".mjs","3028","82","131b41607b2e70f89b5abd641348ac9ce386369cef50d14a078c0b35913302aa","6","0","0","","true","97.87","93.33","100.00","100.00","3","tests/chat-event-id.test.mjs;tests/chat-relay.test.mjs;tests/chat-server.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/contracts/events.mjs","contracts",".mjs","761","26","df3384bbb5965c5253590b7a6c83e5066bdcb5fbd87a2f08bcf11dc5fba5d3c9","2","1","0","","true","100.00","100.00","100.00","100.00","1","tests/contracts.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/backpressure.mjs","core",".mjs","1527","35","d4fff8e744a080b17e86f3f7a11a890ddf0cd3a1ebc180a7b44b46f42a8ef089","9","0","0","","true","100.00","95.00","100.00","100.00","2","tests/backpressure.test.mjs;tests/emergency-stop-v2.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/capability-brief.mjs","core",".mjs","6675","121","0a32549044a87d1bb9357340c6cc9adacff816b8fddcc14b5f24b4982c4e63c5","16","0","0","","true","91.30","65.33","100.00","94.29","1","tests/capability-brief.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/capability-catalog.mjs","core",".mjs","3965","70","69dfab0f90807954d727d4723f47f99d18a628b2c5636e8e2fe0d5c7fea7ec66","5","0","0","","true","96.00","84.85","100.00","100.00","1","tests/capability-catalog.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/compose-governance-domains.mjs","core",".mjs","10685","205","7ce52605845b5449fd6a46c3f6cbe5e2f11730211514d038ab458671ba43848b","5","25","4","../emergency/network-policy.mjs;../emergency/device-guard.mjs;../emergency/emergency-mode.mjs;../emergency/emergency-corpus.mjs","true","92.75","80.00","80.00","92.31","1","tests/compose-governance-domains.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/domain-registry.mjs","core",".mjs","2034","60","928b030fab1b0eef8f636f47aba1b8df597e149208b61601be381a0ba8724bbc","8","0","0","","true","97.56","94.74","100.00","100.00","4","tests/domain-registry-v3.test.mjs;tests/domain-registry.test.mjs;tests/integration/runtime-lifecycle.test.mjs;tests/mina-runtime-v3.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/error-resilience.mjs","core",".mjs","2016","46","38e44b0d45b4c24f0242c8d3bce10db83adcba288cea0360c2ce394530f60df4","5","0","0","","true","90.00","82.35","60.00","93.75","2","tests/error-resilience.test.mjs;tests/error-resilience.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/lessons-registry.mjs","core",".mjs","9191","178","794f9e3576c3062252f17c5200b5e6fd75e99af71323d6d9e8d7860e2dac0eec","23","0","0","","true","88.76","80.00","95.65","96.97","2","tests/lessons-registry.test.mjs;tests/lessons-store.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/lessons-store.mjs","core",".mjs","2140","48","764528f128ce6c72d87174de6c834474d3484dcfc5babffebb55c9f9d730bc57","5","1","0","","true","90.91","76.92","80.00","90.00","1","tests/lessons-store.test.mjs"
